Id,Name,2026-08-01 19:46:41,2026-08-02 07:05:35,2026-08-02 19:47:21,2026-08-03 07:02:14,2026-08-03 21:33:39,2026-08-04 07:14:58,2026-08-04 20:32:22,2026-08-05 07:20:16,2026-08-05 20:27:47,2026-08-06 07:18:20,2026-08-06 20:30:52,2026-08-07 10:04:03,2026-08-07 19:07:34,2026-08-08 06:47:49,2026-08-08 18:46:21,2026-08-09 06:38:32,2026-08-09 18:48:34
15594638,인텔 코어i7-12세대 12700K (엘더레이크),"_정품_564,000|병행수입 박스_484,500|벌크 + 쿨러_403,710|_벌크_431,530|해외구매_482,250","_정품_564,000|병행수입 박스_484,500|벌크 + 쿨러_403,710|_벌크_431,530|해외구매_482,250","_정품_564,000|병행수입 박스_484,500|벌크 + 쿨러_403,710|_벌크_431,530|해외구매_482,250","_정품_564,000|병행수입 박스_484,500|벌크 + 쿨러_403,710|_벌크_431,530|해외구매_482,250","_정품_564,000|병행수입 박스_484,500|벌크 + 쿨러_403,710|_벌크_431,530|해외구매_482,250","_정품_564,000|병행수입 박스_484,500|벌크 + 쿨러_403,710|_벌크_431,530|해외구매_482,250","_정품_564,000|병행수입 박스_484,500|벌크 + 쿨러_403,710|_벌크_431,530|해외구매_482,250","_정품_564,000|병행수입 박스_484,500|벌크 + 쿨러_403,710|_벌크_431,530|해외구매_482,250","_정품_564,000|병행수입 박스_484,500|벌크 + 쿨러_398,870|_벌크_431,020|해외구매_482,250","_정품_564,000|병행수입 박스_484,500|벌크 + 쿨러_398,870|_벌크_431,010|해외구매_446,830","_정품_576,000|병행수입 박스_484,500|_벌크 + 쿨러_398,870|벌크_413,000|해외구매_446,830","_정품_576,000|병행수입 박스_484,500|_벌크 + 쿨러_398,870|벌크_412,990|해외구매_446,830","_정품_576,000|병행수입 박스_484,500|_벌크 + 쿨러_371,440|벌크_411,850|해외구매_446,830","_정품_576,000|병행수입 박스_484,500|_벌크 + 쿨러_371,440|벌크_407,590|해외구매_446,830","_정품_576,000|병행수입 박스_484,500|_벌크 + 쿨러_371,440|벌크_407,590|해외구매_446,830","_정품_576,000|병행수입 박스_484,500|_벌크 + 쿨러_371,440|벌크_407,590|해외구매_446,830","_정품_576,000|병행수입 박스_484,500|_벌크 + 쿨러_371,440|벌크_407,590|해외구매_446,830"
15594701,인텔 코어i7-12세대 12700KF (엘더레이크),"_정품_1,410,000|벌크 + 쿨러_370,620|_벌크_358,190|해외구매_420,020","_정품_1,410,000|벌크 + 쿨러_370,620|_벌크_358,190|해외구매_420,020","_정품_1,410,000|벌크 + 쿨러_370,620|_벌크_358,190|해외구매_420,020","_정품_1,410,000|벌크 + 쿨러_370,620|_벌크_358,190|해외구매_420,020","_정품_1,410,000|벌크 + 쿨러_370,620|_벌크_358,190|해외구매_420,020","_정품_1,410,000|벌크 + 쿨러_370,620|_벌크_358,190|해외구매_420,020","_정품_1,410,000|벌크 + 쿨러_370,620|_벌크_358,190|해외구매_420,020","_정품_1,410,000|벌크 + 쿨러_370,620|_벌크_358,190|해외구매_420,020","_정품_1,410,000|벌크 + 쿨러_366,510|_벌크_353,020|해외구매_420,020","_정품_1,410,000|벌크 + 쿨러_366,510|_벌크_353,020|해외구매_420,020","_정품_1,440,000|벌크 + 쿨러_365,700|_벌크_353,020|해외구매_420,020","_정품_1,440,000|벌크 + 쿨러_365,690|_벌크_353,010|해외구매_420,020","_정품_1,440,000|벌크 + 쿨러_340,040|_벌크_323,950|해외구매_420,020","_정품_1,440,000|벌크 + 쿨러_340,040|_벌크_323,950|해외구매_420,020","_정품_1,440,000|벌크 + 쿨러_340,040|_벌크_323,950|해외구매_420,020","_정품_1,440,000|벌크 + 쿨러_340,040|_벌크_323,950|해외구매_420,020","_정품_1,440,000|벌크 + 쿨러_340,040|_벌크_323,950|해외구매_420,020"
16393964,인텔 코어i7-12세대 12700T (엘더레이크),0,0,0,0,"벌크_590,000","벌크_590,000","벌크_590,000","벌크_590,000",0,0,0,0,0,0,0,0,0
18703730,인텔 코어i7-13세대 13700 (랩터레이크),"벌크_604,160","벌크_604,160","벌크_604,070","벌크_604,040","벌크_604,040","벌크_604,050","벌크_604,490","벌크_604,490",0,0,"벌크_604,490","벌크_610,990","벌크_610,990","벌크_610,990","벌크_610,990","벌크_610,990","벌크_610,990"
18703634,인텔 코어i7-13세대 13700F (랩터레이크),"_벌크 + 쿨러_458,720|_벌크_448,230|해외구매_696,060","_벌크 + 쿨러_458,720|_벌크_448,230|해외구매_696,060","_벌크 + 쿨러_458,720|_벌크_448,230|해외구매_696,060","_벌크 + 쿨러_458,720|_벌크_448,230|해외구매_696,060","_벌크 + 쿨러_458,720|_벌크_448,230|해외구매_696,060","_벌크 + 쿨러_458,720|_벌크_448,230|해외구매_696,060","_벌크 + 쿨러_458,720|_벌크_448,230|해외구매_696,060","_벌크 + 쿨러_458,720|_벌크_448,230|해외구매_696,060","_벌크 + 쿨러_454,580|_벌크_444,100|해외구매_696,060","_벌크 + 쿨러_454,580|_벌크_444,100|해외구매_696,060","_벌크 + 쿨러_454,580|_벌크_439,970|해외구매_696,060","_벌크 + 쿨러_454,580|_벌크_439,970|해외구매_696,060","_벌크 + 쿨러_448,370|_벌크_437,900|해외구매_696,060","_벌크 + 쿨러_448,360|_벌크_437,890|해외구매_696,060","_벌크 + 쿨러_448,360|_벌크_437,890|해외구매_696,060","_벌크 + 쿨러_448,360|_벌크_437,890|해외구매_696,060","_벌크 + 쿨러_448,360|_벌크_437,890|해외구매_696,060"
18224471,인텔 코어i7-13세대 13700K (랩터레이크),"벌크 + 쿨러_631,630|_벌크_614,280|_해외구매_548,000","벌크 + 쿨러_631,620|_벌크_614,280|_해외구매_548,000","벌크 + 쿨러_631,540|_벌크_614,280|_해외구매_548,000","벌크 + 쿨러_631,510|_벌크_614,280|_해외구매_548,000","벌크 + 쿨러_631,510|_벌크_614,280|_해외구매_548,000","벌크 + 쿨러_631,520|_벌크_614,280|_해외구매_548,000","벌크 + 쿨러_635,990|_벌크_614,280|_해외구매_548,000","벌크 + 쿨러_635,990|_벌크_614,280|_해외구매_548,000","벌크 + 쿨러_635,940|_벌크_614,280|_해외구매_548,000","벌크 + 쿨러_635,920|_벌크_614,280|_해외구매_548,000","벌크 + 쿨러_621,760|_벌크_611,190|_해외구매_548,000","벌크 + 쿨러_621,760|_벌크_611,190|_해외구매_548,000",0,0,0,0,0
18039374,인텔 코어i7-13세대 13700K (랩터레이크),0,0,0,0,0,0,0,0,0,0,0,0,"_정품_636,090|벌크 + 쿨러_632,910|_벌크_607,410|해외구매_548,000","_정품_636,090|벌크 + 쿨러_632,880|_벌크_601,410|해외구매_548,000","_정품_636,090|벌크 + 쿨러_632,880|_벌크_601,410|해외구매_548,000","_정품_636,090|벌크 + 쿨러_632,880|_벌크_604,380|해외구매_548,000","_정품_636,090|벌크 + 쿨러_632,800|_벌크_601,330|해외구매_548,000"
18184013,인텔 코어i7-13세대 13700KF (랩터레이크),"_벌크 + 쿨러_433,060|_벌크_417,080|해외구매_494,100","_벌크 + 쿨러_433,050|_벌크_417,040|해외구매_494,100","_벌크 + 쿨러_433,050|_벌크_417,040|해외구매_494,100","_벌크 + 쿨러_433,040|_벌크_417,040|해외구매_494,100","_벌크 + 쿨러_433,040|_벌크_416,950|해외구매_494,100","_벌크 + 쿨러_433,040|_벌크_416,930|해외구매_494,100","_벌크 + 쿨러_433,060|_벌크_416,930|해외구매_494,100","_벌크 + 쿨러_433,060|_벌크_417,160|해외구매_494,100","_벌크 + 쿨러_425,050|_벌크_414,540|해외구매_494,100","_벌크 + 쿨러_425,050|_벌크_414,540|해외구매_477,300","_벌크 + 쿨러_425,050|_벌크_412,990|해외구매_477,300","_벌크 + 쿨러_425,050|_벌크_412,970|해외구매_477,300","_벌크 + 쿨러_417,270|_벌크_401,470|해외구매_477,300","_벌크 + 쿨러_414,570|_벌크_402,070|해외구매_477,300","_벌크 + 쿨러_414,570|_벌크_401,370|해외구매_477,300","_벌크 + 쿨러_414,570|_벌크_401,330|해외구매_477,300","_벌크 + 쿨러_414,490|_벌크_401,330|해외구매_477,300"
116660895,인텔 코어i7-14세대 14100T (랩터레이크 리프레시),"벌크_478,000","벌크_478,000","벌크_478,000","벌크_478,000","벌크_478,000","벌크_478,000","벌크_478,000","벌크_478,000","벌크_478,000","벌크_478,000","벌크_478,000","벌크_478,000","벌크_478,000","벌크_478,000","벌크_478,000","벌크_478,000","벌크_478,000"
32103143,인텔 코어i7-14세대 14700 (랩터레이크 리프레시),"_정품_574,200|벌크 + 쿨러_500,650|_벌크_492,100|해외구매_636,660","_정품_574,200|벌크 + 쿨러_500,610|_벌크_492,100|해외구매_636,660","_정품_574,200|벌크 + 쿨러_500,610|_벌크_492,100|해외구매_653,170","_정품_574,200|벌크 + 쿨러_500,610|_벌크_492,100|해외구매_653,170","_정품_574,200|벌크 + 쿨러_500,510|_벌크_484,720|해외구매_653,170","_정품_574,200|벌크 + 쿨러_500,500|_벌크_484,700|해외구매_653,170","_정품_574,200|벌크 + 쿨러_500,990|_벌크_480,790|해외구매_653,170","_정품_574,200|벌크 + 쿨러_500,990|_벌크_480,780|해외구매_653,170","_정품_574,200|벌크 + 쿨러_497,600|_벌크_480,780|해외구매_653,170","_정품_574,200|벌크 + 쿨러_497,600|_벌크_480,770|해외구매_653,170","_정품_574,200|벌크 + 쿨러_495,530|_벌크_481,830|해외구매_564,700","_정품_574,200|벌크 + 쿨러_495,530|_벌크_480,780|해외구매_564,700","_정품_574,200|벌크 + 쿨러_492,930|_벌크_480,750|해외구매_564,700","_정품_574,200|벌크 + 쿨러_492,930|_벌크_480,730|해외구매_564,700","_정품_574,200|벌크 + 쿨러_492,930|_벌크_480,730|해외구매_564,700","_정품_574,200|벌크 + 쿨러_492,930|_벌크_480,730|해외구매_564,700","_정품_574,200|벌크 + 쿨러_492,930|_벌크_480,730|해외구매_564,700"
32038001,인텔 코어i7-14세대 14700 (랩터레이크 리프레시),"_정품_574,200|벌크 + 쿨러_500,650|_벌크_492,100|해외구매_636,660","_정품_574,200|벌크 + 쿨러_500,610|_벌크_492,100|해외구매_636,660","_정품_574,200|벌크 + 쿨러_500,610|_벌크_492,100|해외구매_653,170","_정품_574,200|벌크 + 쿨러_500,610|_벌크_492,100|해외구매_653,170","_정품_574,200|벌크 + 쿨러_500,510|_벌크_484,720|해외구매_653,170","_정품_574,200|벌크 + 쿨러_500,500|_벌크_484,700|해외구매_653,170","_정품_574,200|벌크 + 쿨러_500,990|_벌크_480,790|해외구매_653,170","_정품_574,200|벌크 + 쿨러_500,990|_벌크_480,780|해외구매_653,170","_정품_574,200|벌크 + 쿨러_497,600|_벌크_480,780|해외구매_653,170","_정품_574,200|벌크 + 쿨러_497,600|_벌크_480,770|해외구매_653,170","_정품_574,200|벌크 + 쿨러_495,530|_벌크_481,830|해외구매_564,700","_정품_574,200|벌크 + 쿨러_495,530|_벌크_480,780|해외구매_564,700","_정품_574,200|벌크 + 쿨러_492,930|_벌크_480,750|해외구매_564,700","_정품_574,200|벌크 + 쿨러_492,930|_벌크_480,730|해외구매_564,700","_정품_574,200|벌크 + 쿨러_492,930|_벌크_480,730|해외구매_564,700","_정품_574,200|벌크 + 쿨러_492,930|_벌크_480,730|해외구매_564,700","_정품_574,200|벌크 + 쿨러_492,930|_벌크_480,730|해외구매_564,700"
35230379,인텔 코어i7-14세대 14700F (랩터레이크 리프레시),"_정품_550,000|_벌크_478,290|벌크 + 쿨러_488,770|해외구매_703,170","_정품_550,000|_벌크_478,290|벌크 + 쿨러_488,770|해외구매_703,170","_정품_550,000|_벌크_478,290|벌크 + 쿨러_488,770|해외구매_703,170","_정품_550,000|_벌크_478,290|벌크 + 쿨러_488,770|해외구매_703,170","_정품_547,800|_벌크_478,290|벌크 + 쿨러_488,770|해외구매_703,170","_정품_547,800|_벌크_478,290|벌크 + 쿨러_488,770|해외구매_703,170","_정품_547,800|_벌크_478,290|벌크 + 쿨러_488,770|해외구매_564,700","_정품_550,000|_벌크_478,290|벌크 + 쿨러_488,770|해외구매_564,700","_정품_550,000|_벌크_476,180|벌크 + 쿨러_488,260|해외구매_564,700","_정품_550,000|_벌크_476,170|벌크 + 쿨러_488,260|해외구매_564,700","_정품_550,000|_벌크_469,940|벌크 + 쿨러_482,560|해외구매_564,700","_정품_550,000|_벌크_469,920|벌크 + 쿨러_482,560|해외구매_662,220","_정품_549,940|_벌크_467,880|벌크 + 쿨러_478,400|해외구매_662,220","_정품_549,910|_벌크_467,870|벌크 + 쿨러_478,400|해외구매_662,220","_정품_549,830|_벌크_467,870|벌크 + 쿨러_478,400|해외구매_662,210","_정품_549,790|_벌크_467,870|벌크 + 쿨러_478,400|해외구매_662,210","_정품_549,710|_벌크_467,870|벌크 + 쿨러_478,400|해외구매_662,210"
32156936,인텔 코어i7-14세대 14700F (랩터레이크 리프레시),"_정품_550,000|_벌크_478,290|벌크 + 쿨러_488,770|해외구매_703,170","_정품_550,000|_벌크_478,290|벌크 + 쿨러_488,770|해외구매_703,170","_정품_550,000|_벌크_478,290|벌크 + 쿨러_488,770|해외구매_703,170","_정품_550,000|_벌크_478,290|벌크 + 쿨러_488,770|해외구매_703,170","_정품_547,800|_벌크_478,290|벌크 + 쿨러_488,770|해외구매_703,170","_정품_547,800|_벌크_478,290|벌크 + 쿨러_488,770|해외구매_703,170","_정품_547,800|_벌크_478,290|벌크 + 쿨러_488,770|해외구매_564,700","_정품_550,000|_벌크_478,290|벌크 + 쿨러_488,770|해외구매_564,700","_정품_550,000|_벌크_476,180|벌크 + 쿨러_488,260|해외구매_564,700","_정품_550,000|_벌크_476,170|벌크 + 쿨러_488,260|해외구매_564,700","_정품_550,000|_벌크_469,940|벌크 + 쿨러_482,560|해외구매_564,700","_정품_550,000|_벌크_469,920|벌크 + 쿨러_482,560|해외구매_662,220","_정품_549,940|_벌크_467,880|벌크 + 쿨러_478,400|해외구매_662,220","_정품_549,910|_벌크_467,870|벌크 + 쿨러_478,400|해외구매_662,220","_정품_549,830|_벌크_467,870|벌크 + 쿨러_478,400|해외구매_662,210","_정품_549,790|_벌크_467,870|벌크 + 쿨러_478,400|해외구매_662,210","_정품_549,710|_벌크_467,870|벌크 + 쿨러_478,400|해외구매_662,210"
28920827,인텔 코어i7-14세대 14700K (랩터레이크 리프레시),"_벌크_580,500|_해외구매_536,000","_벌크_580,500|_해외구매_536,000","_벌크_580,500|_해외구매_536,000","_벌크_580,500|_해외구매_536,000","_벌크_580,500|_해외구매_536,000","_벌크_580,500|_해외구매_536,000","_벌크_580,490|_해외구매_536,000","_벌크_580,490|_해외구매_536,000","_벌크_577,350|_해외구매_536,000","_벌크_577,350|_해외구매_536,000","_벌크_575,290|_해외구매_536,000","_벌크_575,280|_해외구매_536,000","_벌크_568,020|_해외구매_536,000","_벌크_568,020|_해외구매_536,000","_벌크_568,020|_해외구매_536,000","_벌크_568,020|_해외구매_536,000","_벌크_568,020|_해외구매_536,000"
28799498,인텔 코어i7-14세대 14700KF (랩터레이크 리프레시),"_정품_604,460|_벌크_548,410|해외구매_595,680","_정품_604,460|_벌크_548,410|해외구매_595,680","_정품_604,460|_벌크_548,410|해외구매_595,680","_정품_604,460|_벌크_548,410|해외구매_595,680","_정품_571,400|_벌크_548,410|해외구매_595,680","_정품_571,400|_벌크_548,410|해외구매_595,680","_정품_571,000|_벌크_548,390|해외구매_595,680","_정품_571,000|_벌크_548,390|해외구매_595,680","_정품_570,500|_벌크_548,270|해외구매_595,680","_정품_570,500|_벌크_548,270|해외구매_595,680","_정품_569,390|_벌크_548,230|해외구매_595,680","_정품_569,390|_벌크_548,210|해외구매_595,680","_정품_560,690|_벌크_536,860|해외구매_595,680","_정품_560,690|_벌크_530,370|해외구매_595,680","_정품_560,690|_벌크_530,370|해외구매_595,680","_정품_560,690|_벌크_530,370|해외구매_595,680","_정품_560,690|_벌크_530,290|해외구매_595,680"
32457785,인텔 코어i7-14세대 14700T (랩터레이크 리프레시),"벌크_761,000","벌크_761,000","벌크_761,000","벌크_761,000","벌크_761,000","벌크_761,000","벌크_761,000","벌크_761,000","벌크_761,000","벌크_761,000","벌크_761,000","벌크_761,000","벌크_761,000","벌크_761,000","벌크_761,000","벌크_761,000","벌크_761,000"
1013075,인텔 코어i7-1세대 860 (린필드),"중고_7,190","중고_7,190","중고_7,190","중고_7,190","중고_7,190","중고_7,190","중고_7,190","중고_7,190","중고_7,350","중고_7,350","중고_7,350","중고_7,430","중고_7,430","중고_7,430","중고_7,430","중고_7,430","중고_7,430"
4144446,인텔 코어i7-1세대 870 (린필드),"중고_12,600","중고_12,590","중고_12,590","중고_12,590","중고_12,590","중고_12,590","중고_12,590","중고_12,590","중고_12,870","중고_12,870","중고_12,870","중고_13,010","중고_13,010","중고_13,010","중고_13,010","중고_13,010","중고_13,010"
4147680,인텔 코어i7-2세대 2600 (샌디브릿지),"중고_35,390","중고_35,390","중고_35,390","중고_35,390","중고_35,390","중고_35,390","중고_35,390","중고_35,390","중고_35,390","중고_35,390","중고_35,390","중고_35,390","중고_35,390","중고_35,390","중고_35,390","중고_35,390","중고_35,390"
1376231,인텔 코어i7-2세대 2600K (샌디브릿지),"_벌크 + 쿨러_47,880|_중고_36,820","_벌크 + 쿨러_47,860|_중고_36,790","_벌크 + 쿨러_47,770|_중고_36,790","_벌크 + 쿨러_47,740|_중고_36,790","_벌크 + 쿨러_47,740|_중고_36,790","_벌크 + 쿨러_47,750|_중고_36,990","_벌크 + 쿨러_48,290|_중고_36,910","_벌크 + 쿨러_48,290|_중고_36,890","_벌크 + 쿨러_48,290|_중고_36,790","_벌크 + 쿨러_48,290|_중고_36,800","_벌크 + 쿨러_48,290|_중고_36,910","_벌크 + 쿨러_48,820|_중고_36,860","_벌크 + 쿨러_48,820|_중고_36,800","_벌크 + 쿨러_48,820|_중고_36,990","_벌크 + 쿨러_48,820|_중고_36,990","_벌크 + 쿨러_48,820|_중고_36,990","_벌크 + 쿨러_48,820|_중고_36,910"
1678802,인텔 코어i7-3세대 3770 (아이비브릿지),"_벌크 + 쿨러_57,990|_중고_49,870","_벌크 + 쿨러_57,990|_중고_49,840","_벌크 + 쿨러_57,990|_중고_49,760","_벌크 + 쿨러_57,990|_중고_49,730","_벌크 + 쿨러_57,990|_중고_49,730","_벌크 + 쿨러_57,990|_중고_49,730","_벌크 + 쿨러_57,990|_중고_49,660","_벌크 + 쿨러_57,990|_중고_49,640","_벌크 + 쿨러_57,990|_중고_46,990","_벌크 + 쿨러_57,990|_중고_46,990","_벌크 + 쿨러_57,990|_중고_46,990","_벌크 + 쿨러_57,990|_중고_46,990","_벌크 + 쿨러_57,990|_중고_46,990","_벌크 + 쿨러_57,990|_중고_46,990","_벌크 + 쿨러_57,990|_중고_46,990","_벌크 + 쿨러_57,990|_중고_46,990","_벌크 + 쿨러_57,990|_중고_46,990"
1678803,인텔 코어i7-3세대 3770K (아이비브릿지),"_벌크_67,090|_중고_61,920","_벌크_67,090|_중고_61,920","_벌크_67,090|_중고_61,920","_벌크_63,666|_중고_61,920","_벌크_63,666|_중고_61,920","_벌크_63,666|_중고_61,920","_벌크_63,666|_중고_61,920","_벌크_63,666|_중고_61,920","_벌크_63,666|_중고_61,920","_벌크_63,666|_중고_67,190","_벌크_63,666|_중고_67,190","_벌크_63,666|_중고_67,190","_벌크_63,666|_중고_67,190","_벌크_66,888|_중고_67,190","_벌크_66,888|_중고_67,190","_벌크_66,888|_중고_67,190","_벌크_66,888|_중고_67,190"
2081225,인텔 코어i7-4세대 4770 (하스웰),"_벌크_72,820|_중고_67,790","_벌크_72,820|_중고_67,790","_벌크_72,820|_중고_67,790","_벌크_72,820|_중고_67,790","_벌크_72,820|_중고_67,790","_벌크_72,820|_중고_67,790","_벌크_72,820|_중고_67,790","_벌크_72,820|_중고_67,790","_벌크_72,820|_중고_67,790","_벌크_72,820|_중고_67,790","_벌크_72,820|_중고_67,790","_벌크_72,820|_중고_67,790","_벌크_72,820|_중고_67,790","_벌크_72,820|_중고_67,790","_벌크_72,820|_중고_67,790","_벌크_72,820|_중고_67,790","_벌크_72,820|_중고_67,790"
2081228,인텔 코어i7-4세대 4770K (하스웰),"_벌크_80,700|해외구매_89,140|_중고_81,080","_벌크_80,700|해외구매_89,140|_중고_81,080","_벌크_80,700|해외구매_89,140|_중고_81,080","_벌크_80,700|해외구매_89,140|_중고_81,080","_벌크_80,700|해외구매_89,140|_중고_81,080","_벌크_80,700|해외구매_89,140|_중고_81,080","_벌크_80,700|해외구매_89,140|_중고_81,080","_벌크_80,700|해외구매_89,140|_중고_81,080","_벌크_80,700|해외구매_89,140|_중고_81,080","_벌크_80,700|해외구매_89,140|_중고_81,080","_벌크_80,700|_해외구매_91,000|중고_81,080","_벌크_80,700|_해외구매_91,000|중고_81,080","_벌크_80,700|_해외구매_91,000|중고_81,080","_벌크_80,700|_해외구매_91,000|중고_81,080","_벌크_80,700|_해외구매_91,000|중고_81,080","_벌크_80,700|_해외구매_91,000|중고_81,080","_벌크_80,700|_해외구매_91,000|중고_81,080"
2783223,인텔 코어i7-4세대 4790 (하스웰 리프레시),"_벌크_73,890|_중고_68,900","_벌크_73,890|_중고_68,880","_벌크_73,890|_중고_68,790","_벌크_73,890|_중고_68,760","_벌크_73,890|_중고_68,760","_벌크_73,890|_중고_68,770","_벌크_73,890|_중고_68,950","_벌크_73,890|_중고_68,950","_벌크_73,890|_중고_68,950","_벌크_73,890|_중고_68,950","_벌크_73,890|_중고_68,950","_벌크_73,890|_중고_69,700","_벌크_73,890|_중고_69,700","_벌크_73,890|_중고_69,700","_벌크_73,890|_중고_69,700","_벌크_73,890|_중고_69,700","_벌크_73,890|_중고_69,700"
6112865,인텔 코어i7-4세대 4790K (데빌스캐년),"중고_85,300","중고_85,300","중고_85,300","중고_85,300","중고_85,300","중고_85,300","중고_85,300","중고_85,300","중고_85,300","중고_85,300","중고_85,300","중고_85,300","중고_85,300","중고_85,300","중고_85,300","중고_85,300","중고_85,300"
3412425,인텔 코어i7-6세대 6700 (스카이레이크),"_벌크 + 쿨러_67,680|_벌크_62,100|중고_62,350|해외구매_134,320","_벌크 + 쿨러_67,650|_벌크_62,070|중고_62,350|해외구매_134,320","_벌크 + 쿨러_67,650|_벌크_62,070|중고_62,260|해외구매_134,320","_벌크 + 쿨러_67,640|_벌크_62,060|중고_62,230|해외구매_134,320","_벌크 + 쿨러_67,640|_벌크_62,060|중고_62,230|해외구매_134,320","_벌크 + 쿨러_67,640|_벌크_62,070|중고_62,230|해외구매_134,320","_벌크 + 쿨러_67,610|_벌크_62,090|중고_62,130|해외구매_134,320","_벌크 + 쿨러_67,610|_벌크_62,090|중고_62,110|해외구매_134,320","_벌크 + 쿨러_67,610|_벌크_62,090|중고_62,110|해외구매_134,320","_벌크 + 쿨러_67,610|_벌크_62,090|중고_62,110|해외구매_134,320","벌크 + 쿨러_67,610|_벌크_62,090|_중고_62,100|해외구매_134,320","벌크 + 쿨러_68,350|_벌크_62,490|_중고_62,490|해외구매_134,320","벌크 + 쿨러_68,350|_벌크_62,490|_중고_62,490|해외구매_134,320","벌크 + 쿨러_68,350|_벌크_62,490|_중고_62,490|해외구매_134,320","벌크 + 쿨러_68,350|_벌크_62,490|_중고_62,490|해외구매_134,320","벌크 + 쿨러_68,350|_벌크_62,490|_중고_62,490|해외구매_134,320","_벌크 + 쿨러_68,350|벌크_62,490|_중고_62,490|해외구매_134,320"
3444847,인텔 코어i7-6세대 6700K (스카이레이크),"벌크 + 쿨러_69,060|_벌크_63,200|_중고_63,020|해외구매_79,500","벌크 + 쿨러_69,030|_벌크_63,190|_중고_62,990|해외구매_79,500","벌크 + 쿨러_68,950|_벌크_63,110|_중고_62,990|해외구매_79,500","벌크 + 쿨러_68,920|_벌크_63,080|_중고_62,980|해외구매_79,500","벌크 + 쿨러_68,920|_벌크_63,080|_중고_62,980|해외구매_79,500","벌크 + 쿨러_68,930|_벌크_63,090|_중고_62,990|해외구매_79,500","벌크 + 쿨러_68,990|_벌크_63,470|_중고_63,470|해외구매_79,500","벌크 + 쿨러_68,990|_벌크_63,470|_중고_63,470|해외구매_79,500","_벌크 + 쿨러_68,990|벌크_63,470|_중고_63,470|해외구매_79,500","_벌크 + 쿨러_68,990|벌크_63,470|_중고_63,470|해외구매_78,200","_벌크 + 쿨러_68,990|벌크_63,470|_중고_63,470|해외구매_78,200","_벌크 + 쿨러_69,740|벌크_64,160|_중고_63,590|해외구매_78,200","_벌크 + 쿨러_69,740|벌크_63,490|_중고_63,590|해외구매_78,200","_벌크 + 쿨러_69,740|벌크_63,490|_중고_63,590|해외구매_78,200","_벌크 + 쿨러_69,740|_벌크_63,490|중고_63,590|해외구매_78,200","_벌크 + 쿨러_69,740|_벌크_63,490|중고_63,590|해외구매_78,200","_벌크 + 쿨러_69,740|_벌크_63,490|중고_63,590|해외구매_78,200"
4866420,인텔 코어i7-7세대 7700 (카비레이크),"_벌크 + 쿨러_82,970|벌크_84,530|해외구매_117,320|_중고_78,770","_벌크 + 쿨러_82,940|벌크_84,500|해외구매_117,320|_중고_78,770","_벌크 + 쿨러_82,940|벌크_84,500|해외구매_117,320|_중고_78,680","_벌크 + 쿨러_82,930|벌크_84,490|해외구매_117,320|_중고_78,650","_벌크 + 쿨러_82,930|벌크_84,490|해외구매_117,320|_중고_78,650","_벌크 + 쿨러_82,940|벌크_84,490|해외구매_117,320|_중고_78,650","_벌크 + 쿨러_83,530|벌크_84,390|해외구매_117,320|_중고_78,550","_벌크 + 쿨러_83,530|벌크_84,370|해외구매_117,320|_중고_78,530","_벌크 + 쿨러_83,530|벌크_84,370|해외구매_124,920|_중고_78,530","_벌크 + 쿨러_83,530|벌크_84,370|해외구매_124,920|_중고_78,530","_벌크 + 쿨러_83,530|벌크_84,270|해외구매_124,920|_중고_78,590","_벌크 + 쿨러_84,440|벌크_84,250|해외구매_124,920|_중고_78,590","_벌크 + 쿨러_84,440|벌크_84,250|해외구매_124,920|_중고_78,590","_벌크 + 쿨러_84,440|벌크_84,250|해외구매_124,920|_중고_78,590","_벌크 + 쿨러_84,440|벌크_84,170|해외구매_124,920|_중고_78,590","_벌크 + 쿨러_84,440|벌크_84,130|해외구매_124,920|_중고_78,590","_벌크 + 쿨러_84,440|벌크_84,130|해외구매_124,920|_중고_78,590"
4820435,인텔 코어i7-7세대 7700K (카비레이크),"벌크_118,600|_해외구매_137,050|_중고_93,960","벌크_118,600|_해외구매_137,050|_중고_93,960","벌크_118,600|_해외구매_137,050|_중고_93,960","벌크_118,600|_해외구매_137,050|_중고_93,960","벌크_118,600|_해외구매_137,050|_중고_93,960","벌크_118,600|_해외구매_137,050|_중고_93,960","벌크_118,600|_해외구매_137,050|_중고_93,960","벌크_118,600|_해외구매_137,050|_중고_93,960","벌크_118,250|_해외구매_137,050|_중고_93,960","벌크_118,250|_해외구매_137,050|_중고_93,960","벌크_118,250|_해외구매_137,050|_중고_93,960","벌크_118,250|_해외구매_137,050|_중고_93,960","벌크_118,250|_해외구매_137,050|_중고_93,960","벌크_118,250|_해외구매_137,050|_중고_93,960","벌크_118,600|_해외구매_137,050|_중고_93,960","벌크_118,600|_해외구매_137,050|_중고_93,960","벌크_118,600|_해외구매_137,050|_중고_93,960"
